OrderID,OrderDate,Region,Salesperson,Category,Product,UnitsSold,UnitPrice,Revenue
1653,2025-04-12,Johor,Farid,Home & Living,LED Lamp,3,109.9,329.7
1654,2025-04-12,Johor,Wei Ling,Electronics,Bluetooth Speaker,5,130.75,653.75
1655,2025-04-12,Kuala Lumpur,Wei Ling,Fashion,Sneakers,6,92.38,554.28
1656,2025-04-13,Kuala Lumpur,Nadia,Fashion,Sneakers,11,101.78,1119.58
1657,2025-04-13,Johor,Kumar,Fashion,Sneakers,12,83.03,996.36
1658,2025-04-13,Kuala Lumpur,Ryan,Electronics,Smartwatch,7,129.62,907.34
1659,2025-04-14,Penang,Siti,Home & Living,Storage Box,11,74.59,820.49
1660,2025-04-14,Penang,Ain,Home & Living,Blender,9,102.13,919.17
1661,2025-04-14,Selangor,Kumar,Fashion,Wallet,4,119.98,479.92
1662,2025-04-15,Penang,Nadia,Beauty,Face Serum,7,39.58,277.06
1663,2025-04-15,Selangor,Kumar,Fashion,Wallet,8,65.76,526.08
1664,2025-04-15,Penang,Ain,Electronics,Wireless Earbuds,3,165.62,496.86
1665,2025-04-16,Selangor,Farid,Home & Living,Storage Box,11,79.76,877.36
1666,2025-04-16,Kuala Lumpur,Ain,Beauty,Face Serum,12,53.11,637.32
1667,2025-04-16,Johor,Wei Ling,Fashion,Sneakers,2,67.61,135.22
1668,2025-04-16,Penang,Divya,Electronics,Smartwatch,5,118.24,591.2
1669,2025-04-16,Johor,Farid,Beauty,Lip Tint,1,43.77,43.77
1670,2025-04-16,Sabah,Farid,Electronics,Wireless Earbuds,12,133.19,1598.28
1671,2025-04-16,Penang,Farid,Electronics,Power Bank,11,109.31,1202.41
1672,2025-04-16,Penang,Ain,Beauty,Hair Dryer,7,57.4,401.8
1673,2025-04-17,Kuala Lumpur,Nadia,Home & Living,Storage Box,12,77.9,934.8
1674,2025-04-17,Kuala Lumpur,Wei Ling,Fashion,Sunglasses,1,97.87,97.87
1675,2025-04-17,Selangor,Farid,Electronics,Wireless Earbuds,10,134.12,1341.2
1676,2025-04-17,Penang,Wei Ling,Home & Living,Air Fryer,4,79.11,316.44
1677,2025-04-17,Kuala Lumpur,Kumar,Home & Living,Storage Box,10,102.75,1027.5
1678,2025-04-17,Selangor,Farid,Home & Living,LED Lamp,9,81.83,736.47
1679,2025-04-18,Selangor,Divya,Fashion,Sneakers,4,108.71,434.84
1680,2025-04-18,Penang,Farid,Fashion,Backpack,11,104.29,1147.19
1681,2025-04-18,Penang,Siti,Electronics,Smartwatch,6,124.81,748.86
1682,2025-04-18,Sabah,Siti,Fashion,Backpack,10,98.71,987.1
1683,2025-04-18,Johor,Kumar,Home & Living,LED Lamp,6,69.79,418.74
1684,2025-04-19,Johor,Siti,Fashion,Sunglasses,3,105.81,317.43
1685,2025-04-19,Johor,Divya,Beauty,Hair Dryer,6,55.91,335.46
1686,2025-04-19,Sabah,Nadia,Electronics,Smartwatch,11,134.96,1484.56
1687,2025-04-19,Kuala Lumpur,Farid,Home & Living,Air Fryer,12,105.63,1267.56
1688,2025-04-19,Selangor,Kumar,Electronics,Wireless Earbuds,10,132.63,1326.3
1689,2025-04-19,Selangor,Siti,Fashion,Wallet,11,111.84,1230.24
1690,2025-04-19,Johor,Farid,Home & Living,Air Fryer,3,82.02,246.06
1691,2025-04-19,Johor,Wei Ling,Fashion,Sneakers,11,78.05,858.55
1692,2025-04-20,Sabah,Wei Ling,Home & Living,Blender,3,66.03,198.09
1693,2025-04-20,Johor,Kumar,Fashion,Sneakers,4,110.97,443.88
1694,2025-04-20,Selangor,Kumar,Fashion,Sunglasses,4,65.7,262.8
1695,2025-04-20,Sabah,Ain,Fashion,Wallet,8,120.83,966.64
1696,2025-04-20,Selangor,Nadia,Fashion,Sneakers,12,124.01,1488.12
1697,2025-04-20,Penang,Farid,Home & Living,Blender,11,77.2,849.2
1698,2025-04-20,Sabah,Siti,Fashion,Wallet,4,95.53,382.12
1699,2025-04-20,Penang,Wei Ling,Beauty,Hair Dryer,10,31.71,317.1
1700,2025-04-20,Johor,Nadia,Home & Living,Storage Box,2,84.81,169.62
1701,2025-04-21,Kuala Lumpur,Farid,Home & Living,Storage Box,6,89.71,538.26
1702,2025-04-21,Kuala Lumpur,Divya,Beauty,Lip Tint,12,35.07,420.84
1703,2025-04-21,Johor,Ain,Home & Living,Storage Box,11,102.67,1129.37
1704,2025-04-21,Kuala Lumpur,Wei Ling,Electronics,Smartwatch,10,133.76,1337.6
1705,2025-04-22,Sabah,Wei Ling,Electronics,Smartwatch,1,97.97,97.97
1706,2025-04-22,Sabah,Nadia,Beauty,Face Serum,12,54.43,653.16
1707,2025-04-22,Selangor,Divya,Home & Living,Blender,10,111.6,1116.0
1708,2025-04-22,Kuala Lumpur,Wei Ling,Home & Living,Blender,10,63.99,639.9
1709,2025-04-22,Sabah,Divya,Fashion,Backpack,12,106.19,1274.28
1710,2025-04-22,Sabah,Farid,Electronics,Smartwatch,7,116.38,814.66
1711,2025-04-22,Selangor,Wei Ling,Home & Living,Blender,3,89.91,269.73
1712,2025-04-22,Johor,Wei Ling,Electronics,Wireless Earbuds,2,124.51,249.02
1713,2025-04-23,Sabah,Ain,Electronics,Bluetooth Speaker,9,119.34,1074.06
1714,2025-04-23,Sabah,Ryan,Beauty,Sunscreen,8,56.37,450.96
1715,2025-04-23,Penang,Kumar,Electronics,Bluetooth Speaker,3,105.38,316.14
1716,2025-04-23,Selangor,Ain,Fashion,Wallet,5,74.91,374.55
1717,2025-04-23,Sabah,Siti,Electronics,Wireless Earbuds,7,138.98,972.86
1718,2025-04-23,Johor,Nadia,Fashion,Sneakers,3,89.84,269.52
1719,2025-04-23,Penang,Ryan,Beauty,Lip Tint,10,40.18,401.8
1720,2025-04-24,Kuala Lumpur,Divya,Beauty,Hair Dryer,3,43.16,129.48
1721,2025-04-24,Penang,Wei Ling,Fashion,Sunglasses,12,88.08,1056.96
1722,2025-04-24,Selangor,Farid,Home & Living,Blender,12,109.16,1309.92
1723,2025-04-24,Kuala Lumpur,Ain,Beauty,Lip Tint,9,50.84,457.56
1724,2025-04-24,Kuala Lumpur,Divya,Beauty,Face Serum,2,57.43,114.86
1725,2025-04-24,Sabah,Siti,Beauty,Face Serum,2,39.79,79.58
1726,2025-04-24,Selangor,Nadia,Electronics,Bluetooth Speaker,7,135.57,948.99
1727,2025-04-24,Sabah,Ain,Electronics,Smartwatch,11,125.53,1380.83
1728,2025-04-24,Kuala Lumpur,Kumar,Fashion,Backpack,1,112.39,112.39
1729,2025-04-25,Kuala Lumpur,Wei Ling,Electronics,Power Bank,4,139.02,556.08
1730,2025-04-25,Selangor,Ryan,Fashion,Wallet,6,105.19,631.14
1731,2025-04-25,Sabah,Farid,Home & Living,LED Lamp,12,95.4,1144.8
1732,2025-04-25,Sabah,Nadia,Fashion,Sunglasses,6,123.69,742.14
1733,2025-04-25,Kuala Lumpur,Nadia,Home & Living,Blender,7,88.19,617.33
1734,2025-04-25,Kuala Lumpur,Nadia,Beauty,Face Serum,9,33.78,304.02
1735,2025-04-25,Penang,Nadia,Electronics,Power Bank,9,152.3,1370.7
1736,2025-04-26,Johor,Divya,Beauty,Hair Dryer,4,55.36,221.44
1737,2025-04-26,Johor,Ryan,Electronics,Bluetooth Speaker,2,105.66,211.32
1738,2025-04-26,Kuala Lumpur,Ain,Home & Living,Air Fryer,7,109.5,766.5
1739,2025-04-26,Penang,Siti,Home & Living,Air Fryer,2,78.34,156.68
1740,2025-04-26,Selangor,Nadia,Home & Living,Blender,6,75.8,454.8
1741,2025-04-26,Kuala Lumpur,Kumar,Home & Living,Blender,12,67.18,806.16
1742,2025-04-26,Penang,Siti,Home & Living,Storage Box,4,102.76,411.04
1743,2025-04-26,Kuala Lumpur,Divya,Electronics,Wireless Earbuds,2,140.77,281.54
1744,2025-04-27,Selangor,Divya,Electronics,Bluetooth Speaker,6,136.14,816.84
1745,2025-04-27,Sabah,Nadia,Fashion,Wallet,3,125.02,375.06
1746,2025-04-27,Johor,Ryan,Home & Living,Storage Box,1,85.44,85.44
1747,2025-04-27,Johor,Wei Ling,Electronics,Power Bank,7,156.27,1093.89
1748,2025-04-27,Johor,Ain,Electronics,Bluetooth Speaker,6,141.89,851.34
1749,2025-04-27,Kuala Lumpur,Nadia,Beauty,Face Serum,6,42.89,257.34
1750,2025-04-27,Kuala Lumpur,Siti,Fashion,Backpack,5,92.69,463.45
1751,2025-04-28,Kuala Lumpur,Siti,Beauty,Hair Dryer,4,44.7,178.8
1752,2025-04-28,Penang,Wei Ling,Beauty,Lip Tint,8,37.17,297.36
1753,2025-04-28,Sabah,Kumar,Home & Living,LED Lamp,12,71.12,853.44
1754,2025-04-28,Sabah,Wei Ling,Beauty,Hair Dryer,4,36.09,144.36
1755,2025-04-28,Johor,Siti,Electronics,Smartwatch,7,125.97,881.79
1756,2025-04-29,Johor,Ain,Fashion,Sunglasses,9,117.09,1053.81
1757,2025-04-29,Johor,Nadia,Electronics,Smartwatch,1,102.1,102.1
1758,2025-04-29,Johor,Siti,Electronics,Bluetooth Speaker,12,112.11,1345.32
1759,2025-04-29,Penang,Siti,Fashion,Sunglasses,1,88.94,88.94
1760,2025-04-29,Sabah,Divya,Home & Living,Storage Box,5,75.89,379.45
1761,2025-04-29,Johor,Wei Ling,Electronics,Bluetooth Speaker,10,108.07,1080.7
1762,2025-04-29,Kuala Lumpur,Ryan,Fashion,Wallet,11,101.58,1117.38
1763,2025-04-29,Selangor,Siti,Electronics,Smartwatch,6,103.17,619.02
1764,2025-04-29,Penang,Siti,Fashion,Wallet,5,118.92,594.6
1765,2025-04-30,Sabah,Ain,Beauty,Hair Dryer,3,37.29,111.87
1766,2025-04-30,Kuala Lumpur,Farid,Home & Living,Air Fryer,12,95.24,1142.88
1767,2025-04-30,Kuala Lumpur,Divya,Home & Living,Blender,2,61.35,122.7
1768,2025-04-30,Sabah,Farid,Electronics,Wireless Earbuds,7,128.01,896.07
1769,2025-04-30,Selangor,Ryan,Fashion,Backpack,2,104.25,208.5
1770,2025-04-30,Penang,Wei Ling,Home & Living,Storage Box,12,71.91,862.92
1771,2025-04-30,Kuala Lumpur,Siti,Home & Living,LED Lamp,1,93.16,93.16
1772,2025-04-30,Johor,Wei Ling,Beauty,Lip Tint,9,45.51,409.59
1773,2025-05-01,Sabah,Nadia,Beauty,Hair Dryer,9,51.65,464.85
1774,2025-05-01,Penang,Siti,Beauty,Sunscreen,2,45.42,90.84
1775,2025-05-01,Johor,Wei Ling,Fashion,Backpack,5,63.67,318.35
1776,2025-05-01,Penang,Divya,Fashion,Wallet,9,63.52,571.68
1777,2025-05-01,Johor,Kumar,Fashion,Sneakers,7,113.27,792.89
1778,2025-05-01,Selangor,Ryan,Fashion,Backpack,7,118.58,830.06
1779,2025-05-01,Johor,Ryan,Home & Living,Storage Box,12,97.28,1167.36
1780,2025-05-02,Johor,Kumar,Home & Living,Air Fryer,2,79.65,159.3
1781,2025-05-02,Sabah,Nadia,Fashion,Sunglasses,11,109.8,1207.8
1782,2025-05-02,Johor,Farid,Home & Living,LED Lamp,3,63.65,190.95
1783,2025-05-02,Johor,Kumar,Beauty,Lip Tint,12,51.12,613.44
1784,2025-05-02,Penang,Ain,Electronics,Smartwatch,1,165.46,165.46
1785,2025-05-02,Kuala Lumpur,Divya,Electronics,Power Bank,5,94.5,472.5
1786,2025-05-02,Selangor,Kumar,Home & Living,LED Lamp,3,56.82,170.46
1787,2025-05-02,Penang,Divya,Beauty,Lip Tint,8,62.94,503.52
1788,2025-05-02,Selangor,Ryan,Fashion,Sneakers,3,66.53,199.59
1789,2025-05-03,Sabah,Nadia,Beauty,Sunscreen,4,59.71,238.84
1790,2025-05-03,Johor,Divya,Electronics,Wireless Earbuds,12,104.91,1258.92
1791,2025-05-03,Kuala Lumpur,Farid,Electronics,Smartwatch,8,145.77,1166.16
1792,2025-05-04,Kuala Lumpur,Siti,Beauty,Hair Dryer,11,61.78,679.58
1793,2025-05-04,Kuala Lumpur,Nadia,Electronics,Wireless Earbuds,5,124.42,622.1
1794,2025-05-04,Kuala Lumpur,Farid,Fashion,Sneakers,11,76.72,843.92
1795,2025-05-04,Kuala Lumpur,Nadia,Beauty,Lip Tint,1,36.77,36.77
1796,2025-05-04,Sabah,Ain,Electronics,Bluetooth Speaker,4,84.75,339.0
1797,2025-05-04,Sabah,Kumar,Beauty,Sunscreen,6,55.78,334.68
1798,2025-05-04,Kuala Lumpur,Ain,Beauty,Face Serum,11,50.99,560.89
1799,2025-05-05,Penang,Siti,Home & Living,LED Lamp,3,83.32,249.96
1800,2025-05-05,Sabah,Ryan,Fashion,Wallet,12,75.16,901.92
1801,2025-05-05,Penang,Divya,Home & Living,Air Fryer,1,83.18,83.18
1802,2025-05-06,Penang,Siti,Beauty,Sunscreen,10,37.38,373.8
1803,2025-05-06,Penang,Wei Ling,Beauty,Lip Tint,10,60.31,603.1
1804,2025-05-06,Selangor,Siti,Home & Living,Blender,5,101.89,509.45
1805,2025-05-06,Johor,Ain,Electronics,Bluetooth Speaker,12,99.58,1194.96
1806,2025-05-06,Sabah,Ryan,Fashion,Backpack,6,108.42,650.52
1807,2025-05-06,Kuala Lumpur,Ryan,Beauty,Sunscreen,10,40.42,404.2
1808,2025-05-06,Penang,Ain,Electronics,Wireless Earbuds,9,139.35,1254.15
1809,2025-05-07,Kuala Lumpur,Kumar,Home & Living,LED Lamp,4,62.0,248.0
1810,2025-05-07,Selangor,Nadia,Electronics,Bluetooth Speaker,11,125.15,1376.65
1811,2025-05-07,Selangor,Ain,Fashion,Backpack,10,108.22,1082.2
1812,2025-05-07,Kuala Lumpur,Ain,Beauty,Face Serum,8,56.73,453.84
1813,2025-05-07,Penang,Nadia,Beauty,Lip Tint,12,33.34,400.08
1814,2025-05-07,Sabah,Kumar,Electronics,Wireless Earbuds,5,90.55,452.75
1815,2025-05-07,Sabah,Ryan,Electronics,Wireless Earbuds,12,103.41,1240.92
1816,2025-05-07,Kuala Lumpur,Wei Ling,Home & Living,Storage Box,10,91.02,910.2
1817,2025-05-07,Sabah,Divya,Beauty,Face Serum,11,49.66,546.26
1818,2025-05-08,Johor,Siti,Electronics,Smartwatch,3,130.2,390.6
1819,2025-05-08,Kuala Lumpur,Siti,Beauty,Lip Tint,6,48.83,292.98
1820,2025-05-08,Penang,Kumar,Beauty,Hair Dryer,12,41.69,500.28
1821,2025-05-08,Sabah,Nadia,Home & Living,Blender,9,107.86,970.74
1822,2025-05-08,Penang,Ain,Beauty,Hair Dryer,7,31.51,220.57
1823,2025-05-08,Penang,Kumar,Electronics,Smartwatch,5,84.55,422.75
1824,2025-05-08,Kuala Lumpur,Wei Ling,Fashion,Sneakers,12,114.81,1377.72
1825,2025-05-08,Selangor,Nadia,Electronics,Bluetooth Speaker,6,97.11,582.66
1826,2025-05-09,Sabah,Farid,Home & Living,Storage Box,5,101.42,507.1
1827,2025-05-09,Sabah,Siti,Beauty,Sunscreen,12,33.93,407.16
1828,2025-05-09,Johor,Farid,Home & Living,Blender,12,95.36,1144.32
1829,2025-05-09,Sabah,Ryan,Fashion,Sneakers,12,113.93,1367.16
1830,2025-05-09,Selangor,Ryan,Electronics,Power Bank,6,157.9,947.4
1831,2025-05-10,Selangor,Ryan,Home & Living,LED Lamp,11,99.54,1094.94
1832,2025-05-10,Selangor,Wei Ling,Fashion,Sneakers,6,97.02,582.12
1833,2025-05-10,Penang,Ryan,Home & Living,Storage Box,1,93.72,93.72
1834,2025-05-10,Johor,Ryan,Electronics,Smartwatch,7,108.34,758.38
1835,2025-05-10,Kuala Lumpur,Ain,Home & Living,Air Fryer,2,82.65,165.3
1836,2025-05-10,Sabah,Ryan,Beauty,Lip Tint,2,44.05,88.1
1837,2025-05-11,Kuala Lumpur,Ryan,Home & Living,Blender,9,67.09,603.81
1838,2025-05-11,Sabah,Ryan,Home & Living,Storage Box,4,60.01,240.04
1839,2025-05-11,Penang,Siti,Electronics,Wireless Earbuds,11,118.74,1306.14
1840,2025-05-11,Penang,Ain,Home & Living,Air Fryer,6,89.26,535.56
1841,2025-05-11,Penang,Divya,Home & Living,Air Fryer,10,102.01,1020.1
1842,2025-05-11,Sabah,Kumar,Home & Living,Blender,1,107.76,107.76
1843,2025-05-11,Kuala Lumpur,Farid,Fashion,Backpack,12,116.72,1400.64
1844,2025-05-11,Selangor,Farid,Home & Living,Storage Box,5,56.77,283.85
1845,2025-05-11,Penang,Kumar,Beauty,Hair Dryer,1,41.95,41.95
1846,2025-05-12,Sabah,Wei Ling,Fashion,Wallet,10,108.99,1089.9
1847,2025-05-12,Selangor,Nadia,Beauty,Face Serum,5,36.87,184.35
1848,2025-05-12,Kuala Lumpur,Ain,Fashion,Sneakers,8,104.25,834.0
1849,2025-05-12,Selangor,Siti,Beauty,Lip Tint,11,58.34,641.74
1850,2025-05-13,Selangor,Ryan,Electronics,Power Bank,11,116.47,1281.17
1851,2025-05-13,Sabah,Farid,Electronics,Power Bank,8,156.81,1254.48
1852,2025-05-13,Kuala Lumpur,Ain,Home & Living,Blender,9,107.88,970.92
1853,2025-05-13,Selangor,Wei Ling,Home & Living,Air Fryer,6,83.44,500.64
1854,2025-05-13,Selangor,Kumar,Fashion,Sunglasses,6,102.39,614.34
1855,2025-05-13,Sabah,Ryan,Fashion,Sneakers,11,79.23,871.53
1856,2025-05-13,Selangor,Ryan,Fashion,Backpack,3,84.53,253.59
1857,2025-05-13,Kuala Lumpur,Kumar,Electronics,Bluetooth Speaker,9,164.69,1482.21
1858,2025-05-13,Johor,Siti,Home & Living,Storage Box,7,110.35,772.45
1859,2025-05-14,Sabah,Kumar,Home & Living,Storage Box,11,63.76,701.36
1860,2025-05-14,Kuala Lumpur,Wei Ling,Fashion,Backpack,7,125.73,880.11
1861,2025-05-14,Sabah,Farid,Home & Living,Air Fryer,2,87.21,174.42
1862,2025-05-14,Kuala Lumpur,Siti,Fashion,Backpack,12,64.86,778.32
1863,2025-05-14,Johor,Nadia,Beauty,Lip Tint,8,54.99,439.92
1864,2025-05-14,Kuala Lumpur,Nadia,Home & Living,LED Lamp,3,66.35,199.05
1865,2025-05-15,Sabah,Siti,Home & Living,Storage Box,4,94.49,377.96
1866,2025-05-15,Selangor,Divya,Beauty,Sunscreen,9,58.15,523.35
1867,2025-05-15,Penang,Wei Ling,Home & Living,Blender,8,82.54,660.32
1868,2025-05-15,Kuala Lumpur,Ain,Home & Living,LED Lamp,7,98.81,691.67
1869,2025-05-15,Penang,Kumar,Beauty,Sunscreen,12,52.65,631.8
1870,2025-05-15,Kuala Lumpur,Divya,Electronics,Smartwatch,8,156.84,1254.72
1871,2025-05-15,Penang,Ain,Beauty,Sunscreen,7,44.25,309.75
1872,2025-05-16,Johor,Ain,Fashion,Wallet,10,122.17,1221.7
1873,2025-05-16,Sabah,Ain,Electronics,Bluetooth Speaker,8,153.47,1227.76
1874,2025-05-16,Kuala Lumpur,Ain,Beauty,Face Serum,9,43.7,393.3
1875,2025-05-16,Kuala Lumpur,Nadia,Fashion,Wallet,7,118.72,831.04
1876,2025-05-16,Johor,Ain,Home & Living,Blender,5,90.34,451.7
1877,2025-05-16,Sabah,Farid,Home & Living,Blender,11,81.3,894.3
1878,2025-05-16,Kuala Lumpur,Ain,Home & Living,Blender,7,74.11,518.77
1879,2025-05-17,Johor,Wei Ling,Home & Living,Blender,2,70.0,140.0
1880,2025-05-17,Selangor,Siti,Electronics,Wireless Earbuds,12,121.75,1461.0
1881,2025-05-17,Selangor,Ain,Beauty,Sunscreen,7,48.84,341.88
1882,2025-05-17,Kuala Lumpur,Wei Ling,Fashion,Backpack,3,117.74,353.22
1883,2025-05-18,Selangor,Divya,Beauty,Lip Tint,5,54.5,272.5
1884,2025-05-18,Penang,Ain,Home & Living,LED Lamp,3,109.78,329.34
1885,2025-05-18,Sabah,Divya,Fashion,Sneakers,8,94.35,754.8
1886,2025-05-18,Sabah,Divya,Electronics,Bluetooth Speaker,4,102.22,408.88
1887,2025-05-18,Johor,Ain,Beauty,Hair Dryer,2,50.44,100.88
1888,2025-05-18,Kuala Lumpur,Ain,Fashion,Backpack,1,74.64,74.64
1889,2025-05-18,Penang,Nadia,Electronics,Smartwatch,1,140.03,140.03
1890,2025-05-18,Penang,Wei Ling,Electronics,Wireless Earbuds,2,119.02,238.04
1891,2025-05-18,Kuala Lumpur,Siti,Fashion,Backpack,8,110.21,881.68
1892,2025-05-19,Selangor,Farid,Fashion,Sunglasses,6,119.54,717.24
1893,2025-05-19,Johor,Nadia,Electronics,Power Bank,8,95.3,762.4
1894,2025-05-19,Penang,Ain,Beauty,Sunscreen,12,38.09,457.08
1895,2025-05-20,Sabah,Nadia,Electronics,Bluetooth Speaker,12,141.85,1702.2
1896,2025-05-20,Johor,Siti,Fashion,Sunglasses,9,99.23,893.07
1897,2025-05-20,Kuala Lumpur,Kumar,Beauty,Hair Dryer,8,56.95,455.6
1898,2025-05-21,Penang,Farid,Home & Living,LED Lamp,2,57.34,114.68
1899,2025-05-21,Kuala Lumpur,Kumar,Beauty,Hair Dryer,1,42.01,42.01
1900,2025-05-21,Selangor,Nadia,Home & Living,Air Fryer,5,100.25,501.25
1901,2025-05-21,Penang,Siti,Fashion,Sneakers,2,106.21,212.42
1902,2025-05-21,Johor,Siti,Electronics,Smartwatch,4,111.76,447.04
1903,2025-05-21,Johor,Wei Ling,Beauty,Face Serum,11,35.78,393.58
1904,2025-05-21,Johor,Ain,Fashion,Wallet,7,121.45,850.15
1905,2025-05-21,Sabah,Kumar,Fashion,Sunglasses,9,96.76,870.84
1906,2025-05-22,Penang,Ain,Fashion,Sneakers,3,80.67,242.01
1907,2025-05-22,Penang,Wei Ling,Beauty,Sunscreen,10,50.58,505.8
1908,2025-05-22,Sabah,Ain,Electronics,Power Bank,12,156.06,1872.72
1909,2025-05-22,Penang,Siti,Beauty,Face Serum,8,59.13,473.04
1910,2025-05-22,Johor,Farid,Fashion,Backpack,9,82.05,738.45
1911,2025-05-22,Penang,Ain,Electronics,Smartwatch,2,121.28,242.56
1912,2025-05-22,Johor,Nadia,Home & Living,Storage Box,6,107.72,646.32
1913,2025-05-23,Penang,Wei Ling,Home & Living,LED Lamp,9,93.9,845.1
1914,2025-05-23,Kuala Lumpur,Farid,Electronics,Bluetooth Speaker,7,143.95,1007.65
1915,2025-05-23,Selangor,Farid,Fashion,Sneakers,11,116.43,1280.73
1916,2025-05-23,Penang,Nadia,Beauty,Face Serum,2,47.9,95.8
1917,2025-05-23,Selangor,Nadia,Fashion,Backpack,6,75.63,453.78
1918,2025-05-23,Penang,Wei Ling,Fashion,Wallet,11,70.41,774.51
1919,2025-05-23,Kuala Lumpur,Farid,Fashion,Sneakers,1,123.37,123.37
1920,2025-05-23,Kuala Lumpur,Nadia,Fashion,Sunglasses,5,71.92,359.6
1921,2025-05-23,Sabah,Siti,Home & Living,Storage Box,2,73.44,146.88
1922,2025-05-24,Johor,Ain,Electronics,Smartwatch,1,123.54,123.54
1923,2025-05-24,Selangor,Wei Ling,Beauty,Face Serum,2,44.93,89.86
1924,2025-05-24,Sabah,Kumar,Beauty,Lip Tint,5,41.97,209.85
1925,2025-05-24,Sabah,Divya,Electronics,Bluetooth Speaker,10,95.07,950.7
1926,2025-05-24,Selangor,Divya,Beauty,Lip Tint,11,51.8,569.8
1927,2025-05-24,Johor,Nadia,Home & Living,Storage Box,3,104.22,312.66
1928,2025-05-24,Penang,Siti,Beauty,Sunscreen,12,60.39,724.68
1929,2025-05-25,Penang,Farid,Beauty,Hair Dryer,1,33.56,33.56
1930,2025-05-25,Penang,Siti,Beauty,Hair Dryer,3,40.39,121.17
1931,2025-05-25,Sabah,Farid,Home & Living,LED Lamp,7,101.78,712.46
1932,2025-05-25,Penang,Ryan,Electronics,Power Bank,9,122.72,1104.48
1933,2025-05-25,Kuala Lumpur,Siti,Home & Living,Storage Box,8,77.49,619.92
1934,2025-05-25,Kuala Lumpur,Kumar,Beauty,Hair Dryer,10,56.3,563.0
1935,2025-05-25,Kuala Lumpur,Divya,Electronics,Bluetooth Speaker,2,133.74,267.48
1936,2025-05-25,Penang,Ryan,Electronics,Bluetooth Speaker,3,109.88,329.64
1937,2025-05-25,Selangor,Ain,Electronics,Bluetooth Speaker,6,125.52,753.12
1938,2025-05-26,Kuala Lumpur,Divya,Home & Living,LED Lamp,3,93.01,279.03
1939,2025-05-26,Sabah,Kumar,Fashion,Wallet,10,99.41,994.1
1940,2025-05-26,Kuala Lumpur,Nadia,Fashion,Sunglasses,10,113.04,1130.4
1941,2025-05-27,Penang,Ryan,Electronics,Wireless Earbuds,10,166.86,1668.6
1942,2025-05-27,Kuala Lumpur,Ain,Fashion,Sneakers,6,119.77,718.62
1943,2025-05-27,Selangor,Kumar,Fashion,Sneakers,5,117.54,587.7
1944,2025-05-27,Johor,Ryan,Beauty,Lip Tint,12,43.56,522.72
1945,2025-05-27,Johor,Ryan,Home & Living,Storage Box,8,63.79,510.32
1946,2025-05-27,Penang,Wei Ling,Beauty,Sunscreen,5,62.92,314.6
1947,2025-05-28,Selangor,Divya,Electronics,Wireless Earbuds,3,144.59,433.77
1948,2025-05-28,Johor,Ryan,Home & Living,LED Lamp,3,91.97,275.91
1949,2025-05-28,Johor,Divya,Beauty,Sunscreen,8,47.55,380.4
1950,2025-05-28,Johor,Ain,Fashion,Backpack,3,89.76,269.28
1951,2025-05-29,Johor,Siti,Home & Living,Air Fryer,7,107.89,755.23
1952,2025-05-29,Selangor,Divya,Electronics,Bluetooth Speaker,12,114.96,1379.52
1953,2025-05-29,Selangor,Farid,Home & Living,Air Fryer,8,84.95,679.6
1954,2025-05-29,Kuala Lumpur,Nadia,Beauty,Face Serum,11,51.46,566.06
1955,2025-05-29,Sabah,Divya,Electronics,Power Bank,9,149.4,1344.6
1956,2025-05-29,Johor,Nadia,Beauty,Lip Tint,7,42.62,298.34
1957,2025-05-29,Penang,Nadia,Home & Living,LED Lamp,12,107.68,1292.16
1958,2025-05-30,Sabah,Wei Ling,Fashion,Sneakers,11,92.81,1020.91
1959,2025-05-30,Sabah,Nadia,Electronics,Power Bank,12,136.44,1637.28
1960,2025-05-30,Johor,Nadia,Electronics,Smartwatch,9,90.46,814.14
1961,2025-05-30,Penang,Ain,Home & Living,Air Fryer,5,104.04,520.2
1962,2025-05-30,Selangor,Wei Ling,Home & Living,Storage Box,11,81.01,891.11
1963,2025-05-30,Penang,Ain,Home & Living,Blender,3,100.76,302.28
1964,2025-05-30,Penang,Wei Ling,Electronics,Smartwatch,10,162.45,1624.5
1965,2025-05-30,Johor,Wei Ling,Beauty,Hair Dryer,4,52.31,209.24
1966,2025-05-31,Sabah,Farid,Fashion,Sneakers,11,79.66,876.26
1967,2025-05-31,Selangor,Divya,Home & Living,Blender,7,82.67,578.69
1968,2025-05-31,Sabah,Divya,Home & Living,Blender,11,95.51,1050.61
1969,2025-05-31,Penang,Divya,Home & Living,Blender,1,72.17,72.17
1970,2025-06-01,Penang,Ryan,Electronics,Wireless Earbuds,9,137.54,1237.86
1971,2025-06-01,Sabah,Farid,Fashion,Sunglasses,5,79.83,399.15
1972,2025-06-01,Penang,Kumar,Beauty,Hair Dryer,11,55.1,606.1
1973,2025-06-01,Sabah,Ain,Fashion,Backpack,6,97.5,585.0
1974,2025-06-01,Selangor,Divya,Electronics,Bluetooth Speaker,2,128.12,256.24
1975,2025-06-01,Penang,Ain,Home & Living,Air Fryer,5,66.81,334.05
1976,2025-06-02,Selangor,Farid,Electronics,Smartwatch,10,137.6,1376.0
1977,2025-06-02,Selangor,Wei Ling,Home & Living,Blender,11,98.78,1086.58
1978,2025-06-02,Selangor,Farid,Home & Living,Air Fryer,5,82.15,410.75
